,url,step_1,step_2
2648,https://www.allrecipes.com/thmb/7LWP4Sz-rm6nzGO1LKcCCaJkh0E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3570223-4e7cd981e3824af2a23dceff5e28722a.jpg,Preheat oven to 350 degrees F (175 degrees C).,"In a large bowl combine the flour, baking powder and sugar. Add the wine and oil. Mix with a large fork and then with your hands."
2649,,"Heat olive oil in a large pot over medium-high heat. Cook and stir hot and mild Italian sausage, onion, and a pinch of salt in hot oil until sausage is browned and crumbly, and most of the liquid is evaporated, about 10 minutes.","Stir in ancho chile powder, paprika, cumin, black pepper, chipotle chile powder, and oregano; sauté until fragrant, about 2 minutes."
2650,https://www.allrecipes.com/thmb/leUw1XEcA6HpifpuY0-ggozAE98=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4057992-8f0562bc4fca4df4ad359b3128e916da.jpg,"Cook and stir Italian sausage and red pepper flakes in a Dutch oven over medium-high heat until sausage is browned and crumbly, 10 to 15 minutes. Transfer sausage mixture to a bowl.","Stir bacon into the same Dutch oven and cook over medium heat until bacon is crisp, about 10 minutes. Drain fat, leaving a few tablespoons of drippings in the Dutch oven."
2651,https://www.allrecipes.com/thmb/sj5Rr1Lhxrxa9boQq4PfZH3YCYg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5662682-016319f2fe9844ee85ee8a81769cfe60.jpg,Preheat the oven to 350 degrees F (175 degrees C).,"In a large bowl, cream together the butter and sugar until smooth. Beat in the egg and anise extract until well blended. Sift together the flour, baking powder and salt; stir into the butter mixture until well incorporated. If you are using a stand mixer, let the dough mix for another minute to add lightness to the dough. The dough will be soft, but will hand roll easily."
2652,https://www.allrecipes.com/thmb/944lveLPE39BHu5BEpKDxFdtmko=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1124412-645dbea314a24675a4011922eaa9b1f1.jpg,"Blend parsley, eggs, Worcestershire sauce, basil leaves, garlic, kosher salt, black pepper, and Italian seasoning in a food processor until herbs are finely chopped.","Heat 1 teaspoon olive oil in a skillet over medium-high heat. Cook and stir onion in hot oil until translucent and nearly caramelized, about 10 minutes. Remove from heat."
2653,,Preheat oven to 350 degrees F (175 degrees C). Prepare a 9x13-inch baking dish with cooking spray.,"Bring a large pot of lightly salted water to a boil. Cook spaghetti in the boiling water, stirring occasionally until cooked through but firm to the bite, about 12 minutes; drain and transfer to a large bowl."
2654,https://www.allrecipes.com/thmb/K9So_EWqUEYX4dZ7ued_Il5dx14=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4983718-509fa57c3bbf4729b0a4791b6d4226ab.jpg,"Place chicken breasts into a saucepan with enough water to cover them. Bring to a boil, then cover, and simmer for about 20 minutes, or until cooked through. Drain, and set aside to cool.","While the chicken is poaching, whisk together egg yolks and garlic until light colored. Whisk in olive oil in a thin stream until fully incorporated. Flavor with lemon juice and salt to taste. This is the aioli sauce."
2655,https://www.allrecipes.com/thmb/aSs8V5JnX2hZRn7ZSnK9QxSM9Wg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5128043-chicken-scarpariello-bellepepper-4x3-1-21809fe4a39a4e38a7dcd9f35ecb9c6f.jpg,"Cut chicken breasts into 1 x 3 inch strips, and dredge in flour.","In 10 inch skillet, heat oil and butter. Add chicken. Cook, turning occasionally, until lightly browned on all sides (3 to 4 minutes). Using tongs, remove chicken from skillet. Set aside and keep warm."
2656,https://www.allrecipes.com/thmb/MjXzAhhqB-6pswZwDJiHmIz8Hdo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/76369-91bae79478044a81ae3cae5b710f0298.jpg,Preheat oven to 350 degrees F (175 degrees C).,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.
2657,https://www.allrecipes.com/thmb/GPN_r8VxChSzZEmdg9LNqnw3J6s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4553892-e1c9d01b40d8407dbc02122798949502.jpg,"Pour the warm water into the pan of a bread machine, sprinkle in the salt, and add the flour to the pan so the flour sits on top of the water. Make a hole in the top of the flour, and spoon the yeast into the hole. Let the mixture sit for 20 minutes to moisten the flour. Set the bread machine to the knead setting, and knead the dough for about 10 minutes. Turn the dough out onto a floured surface, and knead in 1/4 cup more flour or as needed, adding the flour about 2 tablespoons at a time, to make a wet, sticky, but elastic dough. The dough should be ""as soft as a baby's bottom."" Form the dough into a round shape.","Wipe the inside of a large bowl with olive oil, and place the round ball of dough into the bowl. Turn the dough over a couple of times so the dough picks up a thin coating of oil. Cover with a cloth, and refrigerate the dough for 10 hours or overnight."
2658,https://www.allrecipes.com/thmb/1m0T4hYi-7nnpHE9HXK68rf0t8I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/916824-34293cbad407440e86cc3d84a2956c5a.jpg,Cook lasagna in boiling salted water in a large pot until al dente. Drain.,"Meanwhile, heat one half tablespoon of olive oil in a Dutch oven over medium heat. Add the chopped onion, celery, and carrots, stir and cook until onions have softened. Add mushrooms and garlic and continue to cook until the mushrooms have released their liquid, 2 or 3 minutes. Add wine and cook until most of the liquid has evaporated. Stir in chopped tomatoes(include liquid), sun-dried tomatoes, and thyme. Bring to a simmer, then reduce heat to low and simmer until thick. Season with salt and pepper."
2659,https://www.allrecipes.com/thmb/t3IpIH_UganfSGf0fvk5ucDT1gs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1024076-9d644570cd5d404bb7fd5089ab4e7419.jpg,"Melt butter with olive oil in a small skillet over medium-high heat. Cook and stir mushrooms in butter and oil until softened, 2 to 3 minutes. Pour in 1/4 cup red wine and bring to a boil. Reduce heat to medium-low and simmer until mushrooms are very dark and shrunken in size, about 20 minutes.","Meanwhile, heat a large pot over medium heat. Add ground beef, yellow onion, diced tomatoes, red bell pepper, green bell pepper, and garlic to the pot; cook and stir until beef is completely browned, about 10 minutes. Season with oregano, basil, and rosemary."
2660,,"Season beef with a pinch of salt and black pepper. Heat vegetable oil in a heavy pot over high heat. Cook and stir beef in hot oil until browned, 5 to 8 minutes.","Stir garlic, vinegar, oregano, 1 1/2 teaspoons salt, thyme, rosemary, 1 teaspoon black pepper, bay leaf, and red pepper flakes into beef. Pour enough chicken broth into beef mixture to cover the meat by 1 inch and bring to a simmer."
2661,https://www.allrecipes.com/thmb/uwa98kVaE-5RmXXoDNiAmZFa00w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4499855-d4b45401666f46f9a8adf2d12198b521.jpg,Preheat the oven to 350 degrees F (175 degrees C). Spray two 9x5-inch loaf pans with cooking spray.,"Combine bananas, cake mix, water, eggs, and oil in a large bowl. Whisk until well blended, about 2 minutes. Gently fold in peanut butter chips. Divide batter evenly between the prepared loaf pans."
2662,,"Preheat an outdoor grill for medium heat. Lightly oil grate, and set 4 inches from the heat.","Pierce the sausages in a few places with a fork, and set aside. Slice off the bottoms of the onion halves so they will sit flat on the grill. Brush the bell pepper and onion halves with 2 teaspoons of olive oil."
2663,https://www.allrecipes.com/thmb/JRfbPaJkHetYU_lEibI4p1VlnP8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3395-05796406479645bf8b90098dcb37b27e.jpg,"Bring a large pot of lightly salted water to a boil. Add fettuccine, and cook for 11 to 13 minutes or until al dente; drain.","In a medium saucepan over medium heat, melt the butter, and blend with milk. Mix in the flour to thicken. Gradually stir in the Parmesan cheese until melted."
2664,https://www.allrecipes.com/thmb/LOWavSxJEWf-tAbvQaW-Yn7wnK0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3466561-ecb79740c5c346229183608481149097.jpg,Preheat oven to 375 degrees F (190 degrees C). Line a baking dish with parchment paper.,"Place radicchio, Belgian endive, chicory, and romaine lettuce halves in a single layer on the baking sheet. Drizzle 2 tablespoons of the olive oil on top."
2665,https://www.allrecipes.com/thmb/40MXKjXwHyjtcTBUUZz2gK7zAdc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2401733-802d00a211784d6b916f076a4f493701.jpg,Brush the inside of a microwave-safe mug with butter.,"Crack eggs into mug and top with ricotta cheese, tomatoes, and basil; season with salt, pepper, and oregano."
2666,https://www.allrecipes.com/thmb/h8KTmsoAAWrTy4Q8nET8LzpZlzM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4484814-6c7ee3eeb5714bb381b5f17d8293c005.jpg,Cook sausage links according to package instructions; drain. Cut into 1/2-inch pieces and set aside.,"In a skillet, heat oil over medium heat and saute garlic and red pepper until crisp-tender. Add prepared sausage, pasta, and marinara sauce; cook and stir until heated through. Sprinkle with parsley. Serve."
2667,https://www.allrecipes.com/thmb/fl2owk4yL7bFY81eAOIfOw8vD48=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3275513-d04c0beeec4540aa8c35b62c02af8e4a.jpg,"Place the green beans in a saucepan with a lid and pour enough water over the beans to cover; bring to a boil. Reduce the heat to low and cover; simmer until the beans are tender but still crisp, about 10 minutes. Drain. Spread the beans onto paper towels to dry.","Melt the butter in a large skillet over medium-low heat; stir the bread crumbs and Parmesan cheese into the melted butter. Reduce heat to low; add the beans and cook and stir until the beans are heated through and the crumbs are beginning to brown, about 3 minutes. Season with salt and pepper. Sprinkle the parsley over the mixture to serve."
2668,https://www.allrecipes.com/thmb/V3HLt3-Fj9UIRYqD3KR3MxW3tE4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2183606-62d1bcafc8ef4f13a72482b00dd0035a.jpg,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.,"Heat the extra virgin olive oil in a large skillet and saute the onion until transparent. Add garlic and saute until soft, then the pancetta and cook until bubbling and transparent."
2669,https://www.allrecipes.com/thmb/ZnDVRl_LWNZb7w0_oL-TpwaerqU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5511790-fdff6fdb5e594749a802e56e796b9a81.jpg,"Bring a large pot of lightly salted water to a boil. Add mushrooms and cook until softened, about 10 minutes. Drain and set aside to cool.","Combine olive oil, white wine vinegar, red onion, oregano, thyme, garlic, salt, and pepper in a large jar with a lid. Close the jar and shake well. Add cooked mushrooms and refrigerate at least 5 hours. Remove from refrigerator 10 minutes prior to serving."
2670,https://www.allrecipes.com/thmb/EV4GJkSWdV0TV4_mVWEAGZP0Mk8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/886143-abcfc056835e46bab58f1d87606779e8.jpg,Preheat grill for medium heat and lightly oil the grate.,"Grill chicken breast halves until they show dark grill marks and are no longer pink inside, about 5 minutes per side. Let the chicken breasts cool, then place into a bowl and coarsely shred with 2 forks."
2671,https://www.allrecipes.com/thmb/a6NG7sOsvEY3qJPAPNQNaCnCXrs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1027093-33479f4b2fe344c7ac3f3a27e7ac8856.jpg,"Bring water to a boil in a saucepan; add lentils. Cover and simmer until lentils are tender, about 35 minutes. Drain and and cool to room temperature.","Divide lentils among 4 salad plates; layer with mozzarella cheese slices, prosciutto, and fresh basil. Drizzle balsamic vinaigrette over each salad."
2672,https://www.allrecipes.com/thmb/Zl8pfPBc21lMwhnfn6PKVzeJ3ok=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/882851-9c38203aa7654a6eb3de3f00c9d04c1b.jpg,"Dredge steak in flour, salt and pepper. Heat a large skillet on medium high heat. Add oil to hot pan. Add meat and saute until browned. Stir in onion and saute. Stir in marinara sauce and wine and bring to boil. Add celery and green pepper; stir. Reduce heat, cover and simmer for 45 minutes.",Heat a large pot of water to a boil and cook noodles until al dente. Remove from heat and drain.
2673,https://www.allrecipes.com/thmb/a3CT_CWXMTMZ90sgFLjlEzewMN8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5462695-7e0d069c3fb0469098d63ac5a52ed2bb.jpg,"In a large salad bowl, combine the mozzarella, cherry tomatoes, bell pepper, celery, endive and arugula.","Whisk together the lemon juice and olive oil; pour over the salad. Toss until all the ingredients are thoroughly coated with the dressing. Transfer salad to individual serving plates, if desired. Sprinkle the basil over the salad, season with salt and pepper, and serve immediately."
2674,,"Inspect 10 quart-sized jars for cracks and rings for rust, discarding any defective ones. Immerse in simmering water until sauce is ready. Wash new, unused lids and rings in warm soapy water.","Place tomatoes, honey, oregano, 1 tablespoon salt, pepper, and bay leaves in a large stockpot; add water to cover. Stir to combine, cover, and bring to a low boil over medium-high heat. Remove the cover and simmer for 20 minutes, stirring occasionally. Remove bay leaves. Taste and adjust seasoning."
2675,https://www.allrecipes.com/thmb/97vBZ7pdzk6UNpqg6LxQHUf--BI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/848649-db5729f2ac84484680f49e13769d61dd.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the shell pasta, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 13 minutes. Drain well in a colander set in the sink, and set aside."
2676,https://www.allrecipes.com/thmb/ISlSKt2JiyB-EOpQAOedcJCLxEE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1405934-e1ef7853950e4db5a7b84582197f5a20.jpg,"In a large skillet, brown the chicken pieces in oil and cook for about 15 minutes over medium heat.","Crush garlic cloves and squeeze over chicken. Cover skillet and cook over low heat for 10 minutes each side. Remove cover, sprinkle with red pepper flakes and salt to taste, add water and simmer over low heat until water evaporates and the chicken pieces are sticky and yummy!"
2677,https://www.allrecipes.com/thmb/_4TX4IAs5ayhTeykpImixYTygGA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5598922-5edf2c927d2048e7ba243d439e57b1a1.jpg,Preheat a slow cooker on High.,"Stir tomatoes, wine, chicken stock, tomato paste, and chicken bouillon together in a large bowl. Trim chicken as necessary; sprinkle with Italian herb blend."
2678,https://www.allrecipes.com/thmb/DKotR35XANLKxpnPprNzbjZGV_Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2360573-c4b9d8e6921b41da96ac425a89b0b56d.jpg,Preheat the oven to 375 degrees F (190 degrees C).,"In a small bowl, mix together the butter, olive oil, garlic, pesto, basil, oregano, Parmesan cheese and Alfredo sauce. Arrange the chicken on top of the pizza crust. Pour the Alfredo sauce mixture evenly over the chicken. Top with tomato and feta cheese."
2679,https://www.allrecipes.com/thmb/zciw7gjPHl5DVDJiqrdPfr3EHCw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1121479-b94d466a7ee24f0d8a82c5372cdcd97d.jpg,"Whisk white wine, 1/2 cup olive oil, orange juice, yellow onion, garlic, and herbes de Provence together in a large glass bowl. Add chicken and toss to coat. Cover the bowl with plastic wrap and marinate in the refrigerator for at least 3 hours.","Remove chicken from the marinade, shake to remove excess liquid. Season chicken with salt and pepper and let it rest at room temperature for 5 minutes. Discard remaining marinade."
2680,https://www.allrecipes.com/thmb/KMXd9qCIMEgnF036n_gma7Me9KY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/23326-dc3c3a5a3d7649a89f379689d8ad870c.jpg,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.,"Heat olive oil in a large heavy skillet over medium heat. Saute onion and bell pepper until onion is soft and translucent. Add Italian seasoning and kalamata olives. Stir in lemon juice, and cook 10 minutes, or until liquid is reduced. Stir in salmon, sour cream, yogurt and blue cheese. Toss with cooked pasta until evenly coated."
2681,https://www.allrecipes.com/thmb/-31je1yqr2emQwN4fdrUDDKZqDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1020767-a22396d5b766417eacd869d76807a546.jpg,"Bring a large pot of lightly salted water to a boil. Cook orzo in the boiling water, stirring occasionally until cooked through but firm to the bite, about 11 minutes. Drain and spread onto a rimmed baking sheet to cool completely.","Heat 1 tablespoon olive oil in a large skillet over medium heat; cook and stir zucchini and garlic in the hot oil until slightly tender, 4 to 6 minutes. Season with salt and pepper."
2682,https://www.allrecipes.com/thmb/wYLoZSwD8V5pUeYQ4Ms3vu-vTHw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1049956-f998a07971764e9e8953212197c2fa5f.jpg,"Put tomatoes in a bowl. Pour hot water over tomatoes and soak until softened, about 30 minutes; drain.",Preheat oven to 350 degrees F (175 degrees C). Prepare a loaf pan with cooking spray.
2683,https://www.allrecipes.com/thmb/bjSeEAwy7Z_PGtTEbJKiU_n2ouw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/776245-be53d806fac54164b17b215ee51c2619.jpg,"Heat olive oil in a large saucepan over medium heat, and cook and stir onion and garlic until the garlic turns golden brown and smells toasty, about 6 minutes. Do not let garlic burn. Pour in the cannellini beans, diced tomatoes, and carrots, cover, and bring to a boil. Reduce heat to a simmer, uncover the pot, and allow the mixture to simmer until slightly thickened, 5 to 8 more minutes.","Stir in the chicken and spinach, bring the mixture back to a boil, and mix in the escarole. Simmer until almost all the liquid is gone, about 10 minutes; turn off the heat, sprinkle with cheese, and cover; allow to stand for another 5 to 10 minutes to melt cheese."
2684,https://www.allrecipes.com/thmb/SQCkT-UT-t3KJmYBPO9XLG6NAiw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2531783-25b9d77a16b8497e9d4f7c909a405e16.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Arrange flounder in a medium baking dish. Dot with butter, season with salt and pepper, and sprinkle with lemon juice. Top with tomato, basil, and garlic powder."
2685,https://www.allrecipes.com/thmb/pk4dPkKWesUqO303i3tDN3xepRo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2402976-5c1d37238281410a80d7296dbed50139.jpg,"Bring a large pot of lightly salted water to boil. Place spaghetti in pot, and cook until al dente, about 8 to 10 minutes. Drain, and return spaghetti to pot.","Meanwhile, place butter, olive oil, garlic, basil, fish sauce, and salt into a food processor. Pulse until finely chopped."
2686,https://www.allrecipes.com/thmb/-_cehCBOJi-NkzhMx8StgwnD-EM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4555563-dda38d3cb7de4904992a37ff707de9a8.jpg,"Heat 3 tablespoons olive oil in a large saucepan over medium heat; add chopped onion, chopped carrot, and chopped celery. Cook until softened, stirring often, about 15 minutes. Stir in tomato passata and milk. Season with salt, cover and simmer tomato sauce until flavors are well combined, 20 minutes.","Combine whole onion, whole carrot, and whole celery stalk in a stockpot; cover with water and bring to a boil. Simmer for 15 minutes. Strain vegetables and keep stock warm."
2687,,Bring a large pot of water to a boil. Cook broccoli in boiling water for about 5 minutes. Use a slotted spoon to remove broccoli to a large bowl and set aside.,"Season boiling water in the same pot with salt. Cook cavatelli in boiling water until tender yet firm to the bite, 8 to 10 minutes. Drain and set aside."
2688,https://www.allrecipes.com/thmb/dbNhhPo88zD5aKBTDLvc-40jxbA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/801568-a94d224fea35433c921e788da76e8cc6.jpg,"In a large saucepan, mix pizza sauce, apple jelly, Italian seasoning, salt and pepper. Bring to a low boil over medium heat.","Place frozen meatballs into the sauce mixture. Cover and simmer over medium heat for 20 minutes, or until meatballs are done, stirring occasionally."
2689,https://www.allrecipes.com/thmb/U0D3E9gs-IAccPMSsnp5rNeW_nE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/219352-e5dd64488fc94e71a7eda7625854d6b3.jpg,"Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the penne, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 11 minutes. Drain well in a colander set in the sink, place the pasta in a large bowl, and set aside.","While the pasta is cooking, heat the oil in a large skillet over medium heat, and cook and stir the zucchini, squash, onion, red and green peppers, and garlic until the vegetables are tender, for about 10 minutes. Pour in the tomatoes, pasta sauce, and corn, and stir to mix. Sprinkle with red and black pepper to taste, and bring the mixture back to a boil. Simmer for 20 minutes."
2690,https://www.allrecipes.com/thmb/ghmOsDI3P1Dw7qmgVJteg8Mofsk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3959874-1a6220bddee54f60b4606234598309fe.jpg,"Melt butter in a large stockpot over medium heat. Add garlic and shallots, and cook, stirring constantly, until lightly browned. Add a splash of the beef broth, jalapeno, and red chile pepper, and simmer for a few minutes to blend the flavors.","Add the tomatoes, basil leaves, white wine, and remaining beef broth. Bring to a boil. Dissolve cornstarch in a small amount of the light cream, and pour it and the rest of the cream into the stock pot. Return to a boil, and add the mussels. Cook until all of the shells have opened, about 5 minutes."
2691,https://www.allrecipes.com/thmb/FvQUkLW85gcfrUWgSAUnvHHbGAA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/672682-5c3437beaf9e40fe83e129873605ce34.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Heat 3 tablespoons of olive oil over medium heat in an oven-safe skillet, and cook and stir the onion and garlic until translucent, about 5 minutes. Stir in the green peppers, and cook and stir until they have begun to soften, 5 more minutes. Pour the eggs over the vegetables, and stir in the basil, rosemary, salt, and pepper. Reduce the heat to medium-low, let the eggs sit over the heat until they have started to set, about 10 minutes."
2692,https://www.allrecipes.com/thmb/cvRvL2-Tnh8vm4yUqr_lpO5EmVI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1172002-0103ed7a528e4c95b5eb0394e947761f.jpg,Preheat oven to 350 degrees F (175 degrees C). Generously coat the bottom of a 13x9-inch baking dish with 1 tablespoon olive oil.,Season cut sides of tomatoes with salt and pepper.
2693,https://www.allrecipes.com/thmb/qTY4qeFmJbj8yhKVN0p3uUahQ4I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1662-73a96e24c311440dae8c84364c8d134a.jpg,Preheat oven to 375 degrees F (190 degrees C). Lightly grease a medium baking sheet.,"In a medium saucepan, bring milk and margarine to boil over medium high heat. Stir in flour and reduce heat to low. Vigorously stir until thick enough to form into a ball. Remove from heat."
2694,https://www.allrecipes.com/thmb/L60r-VN86i7oFb73Cx35wr3Xdv4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7542165-f44a622c90324733990e06238193ec1b.jpg,Pour Italian-style salad dressing into a resealable plastic bag. Add the zucchini and coat with the dressing. Season generously with salt and black pepper. Squeeze excess air from the bag and seal. Marinate in the refrigerator 30 to 60 minutes.,Preheat an outdoor grill for medium-high heat and lightly oil the grate.
2695,https://www.allrecipes.com/thmb/kywE8JvXo4vErLgPri-SI5PeduA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3413653-942a71aa0644418dbc077abfb448bfeb.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Combine cassava flour, potato starch, and stevia powder in a bowl; add coconut milk, coconut oil, egg yolks, orange liqueur, and honey and knead until dough is well mixed."
2696,https://www.allrecipes.com/thmb/tCGXnrPQkjtrlfLTM8pUdtYSiGA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/970291-9b658403f69948c3932a435d42a479d0.jpg,"Combine cucumbers, red onion, bell pepper, and celery in a large bowl; season with sea salt and black pepper. Pour dressing over cucumber mixture.",Cover bowl with plastic wrap and refrigerate at least 1 hour.
2697,https://www.allrecipes.com/thmb/xMBSP3RYuyknFkJ3t61GqPHHOGg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/SpaghettiSquashPrimavera_019-44ec4e8aee464be89e87a8256687e2b1.jpg,"Place spaghetti squash, cut-sides down, on a steaming rack inside a multi-functional pressure cooker (such as Instant Pot). Add water. Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 7 minutes. Allow 10 to 15 minutes for pressure to build.","Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove the lid. Transfer squash to a plate and scrape flesh into spaghetti strands with a fork. Empty, rinse, and dry pressure cooker pot."
2698,https://www.allrecipes.com/thmb/nzZhpHPaZU1RWasd1_-HTFYu27c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8479826-6d0e033adc7d4a86830e044fe4bc223b.jpg,"Whisk together eggs, cream, and 1 cup Parmesan cheese in a bowl. Set aside.","Bring a large pot of lightly salted water to a boil. Add pasta; cook until al dente, 8 to 10 minutes. Drain pasta; return it to the pot off heat and cover to keep warm."
2699,https://www.allrecipes.com/thmb/_mVHu1VQPVse8jRHW-7xi0tVn3g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5117402-5eb050e26d434067897d5d0550f230da.jpg,Preheat your oven's broiler. Lightly butter a 9x13 inch baking dish.,"Bring a large pot of lightly salted water to a boil. Add pasta, cook for 8 minutes, then stir in broccoli, and cook 3 minutes more. Drain and return to the pot."
2700,https://www.allrecipes.com/thmb/0fPGey3-FrSTThtzCE1Hty3DrD8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8760190-pignoli-cookies-i-PattyCakes-4x3-1-b263627877d64a8e9aae40fc8bf5a657.jpg,Preheat the oven to 325 degrees F (165 degrees C). Line 2 cookie sheets with foil; lightly grease the foil with cooking spray.,Place almond paste and white sugar in a food processor; blend until combined. Add confectioners' sugar and 2 egg whites; blend until smooth.
2701,https://www.allrecipes.com/thmb/JK_j-UqQ0q52CSZxZ1pNVSVd0kk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5263452-basic-marinara-for-the-instant-pot-lutzflcat-4x3-1-dc4719ad8fe148d3b2fbde4a16afd49a.jpg,"Turn on a multi-functional pressure cooker (such as Instant Pot) and select Saute function to heat the pot. Add olive oil and onion; cook until onion is translucent, 3 to 5 minutes. Add garlic and cook until fragrant, about 1 minute. Pour in red wine and simmer until reduced by half.","Pour diced tomatoes and whole tomatoes into the pot. Bring to a simmer. Stir in basil, oregano, parsley, salt, pepper, red pepper flakes, and bay leaf. Press Keep Warm. Close and lock the lid. Seal the vent. Select Manual function and set timer for 10 minutes. Allow 10 to 15 minutes for the pressure to build."
2702,,"Heat oil in a saucepan over medium-low heat. Add anchovy fillets and cook, stirring often, until they begin to sizzle, about 1 minute. Stir in garlic and cook just until fragrant, about 1 minute. Add fresh oregano and reduce the heat to low; cook until oregano is wilted, 2 to 3 minutes.","Add tomatoes, pepper flakes, and dried oregano; bring to a simmer. Season with sugar, pepper, and salt; reduce the heat to low and simmer, stirring occasionally, until thickened and oil rises to the top, 35 to 40 minutes. Stir in baking soda until thoroughly incorporated."
2703,https://www.allrecipes.com/thmb/DdVvmb-xtJzzki3nl8lteoYnUvw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/566960-8f9b92724e694646b913542f9ed35d43.jpg,Prepare the cake mix according to package instructions. Bake in a 9x5 inch loaf pan. Cool completely.,"With a sharp, serrated knife, cut a thin slice from both ends of cooled cake. Cut cake horizontally into 4 even layers. Brush each layer with 1 tablespoon orange liqueur."
2704,https://www.allrecipes.com/thmb/i6FnORPWwBdEX5Cp7635z9tisto=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/676394-3c464e59d07243bc8522e958073228d3.jpg,Preheat oven to 350 degrees F (175 degrees C).,"Scoop out and discard zucchini seeds, leaving the hollowed-out shells. Sprinkle the garlic salt into the hollowed-out zucchini, and set aside. Heat olive oil in a skillet over medium heat, and cook the onion and garlic until the onion is translucent, about 5 minutes. Remove from heat and allow to cool."
2705,,"Bring a large pot of lightly salted water to a boil. Cook elbow macaroni in the boiling water, stirring occasionally until tender yet firm to the bite, 8 minutes. Drain.","Heat a large skillet over medium-high heat. Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease. Stir pesto and sour cream into ground beef until warmed; add macaroni and mix well."
